timestamp,X,Y,Z
2025-04-15T14:09:32.616030,-131,-76,20
2025-04-15T14:09:32.637089,-108,-87,16
2025-04-15T14:09:32.647527,-73,-92,11
2025-04-15T14:09:32.656602,-61,-93,15
2025-04-15T14:09:32.666353,-55,-87,17
2025-04-15T14:09:32.676188,-61,-76,13
2025-04-15T14:09:32.686300,-74,-72,8
2025-04-15T14:09:32.695867,-90,-66,13
2025-04-15T14:09:32.706191,-90,-66,13
2025-04-15T14:09:32.715884,-127,-63,20
2025-04-15T14:09:32.726339,-157,-58,20
2025-04-15T14:09:32.736079,-187,-50,19
2025-04-15T14:09:32.748004,-218,-42,19
2025-04-15T14:09:32.757534,-244,-31,19
2025-04-15T14:09:32.765968,-244,-31,19
2025-04-15T14:09:32.775971,-268,-25,22
2025-04-15T14:09:32.786191,-270,-20,20
2025-04-15T14:09:32.795805,-274,-19,21
2025-04-15T14:09:32.806113,-278,-18,22
2025-04-15T14:09:32.817379,-278,-18,22
2025-04-15T14:09:32.826063,-276,-7,17
2025-04-15T14:09:32.836137,-271,-3,14
2025-04-15T14:09:32.847823,-256,2,14
2025-04-15T14:09:32.857410,-240,5,11
2025-04-15T14:09:32.866017,-222,11,9
2025-04-15T14:09:32.876310,-201,17,5
2025-04-15T14:09:32.886894,-188,16,6
2025-04-15T14:09:32.895866,-188,16,6
2025-04-15T14:09:32.906150,-162,18,2
2025-04-15T14:09:32.916789,-141,24,-1
2025-04-15T14:09:32.926188,-129,27,0
2025-04-15T14:09:32.936104,-121,26,-1
2025-04-15T14:09:32.946300,-112,27,-1
2025-04-15T14:09:32.957665,-102,30,-5
2025-04-15T14:09:32.967224,-102,30,-5
2025-04-15T14:09:32.977541,-97,29,-2
2025-04-15T14:09:32.986916,-96,28,1
2025-04-15T14:09:32.996484,-97,28,3
2025-04-15T14:09:33.006154,-101,26,3
2025-04-15T14:09:33.019256,-106,23,4
2025-04-15T14:09:33.025985,-112,23,4
2025-04-15T14:09:33.036304,-120,20,7
2025-04-15T14:09:33.047940,-125,18,5
2025-04-15T14:09:33.056414,-125,18,5
2025-04-15T14:09:33.065983,-141,14,9
2025-04-15T14:09:33.077674,-151,13,11
2025-04-15T14:09:33.086028,-166,9,12
2025-04-15T14:09:33.096013,-179,6,11
2025-04-15T14:09:33.106143,-193,-1,12
2025-04-15T14:09:33.116051,-202,-2,10
2025-04-15T14:09:33.126199,-215,-5,11
2025-04-15T14:09:33.135855,-215,-5,11
2025-04-15T14:09:33.145792,-235,-13,13
2025-04-15T14:09:33.156969,-246,-19,16
2025-04-15T14:09:33.166009,-256,-21,20
2025-04-15T14:09:33.176084,-261,-25,21
2025-04-15T14:09:33.186026,-262,-31,25
2025-04-15T14:09:33.195960,-262,-31,25
2025-04-15T14:09:33.206200,-252,-37,25
2025-04-15T14:09:33.216042,-243,-42,26
2025-04-15T14:09:33.227455,-230,-47,26
2025-04-15T14:09:33.235913,-213,-54,24
2025-04-15T14:09:33.247300,-192,-61,22
2025-04-15T14:09:33.255813,-192,-61,22
2025-04-15T14:09:33.267639,-158,-67,23
2025-04-15T14:09:33.276102,-138,-74,21
2025-04-15T14:09:33.286131,-118,-74,17
2025-04-15T14:09:33.296042,-101,-77,13
2025-04-15T14:09:33.307996,-101,-77,13
2025-04-15T14:09:33.316997,-86,-80,9
2025-04-15T14:09:33.326436,-87,-78,10
2025-04-15T14:09:33.336554,-97,-75,10
2025-04-15T14:09:33.346026,-106,-74,12
2025-04-15T14:09:33.356032,-118,-71,14
2025-04-15T14:09:33.366350,-134,-67,16
2025-04-15T14:09:33.377086,-134,-67,16
2025-04-15T14:09:33.386361,-158,-61,16
2025-04-15T14:09:33.395934,-176,-59,17
2025-04-15T14:09:33.405892,-195,-60,19
2025-04-15T14:09:33.416066,-223,-57,23
2025-04-15T14:09:33.426004,-223,-57,23
2025-04-15T14:09:33.437611,-270,-48,27
2025-04-15T14:09:33.446823,-302,-38,27
2025-04-15T14:09:33.456059,-325,-32,27
2025-04-15T14:09:33.466090,-341,-31,29
2025-04-15T14:09:33.476049,-352,-26,30
2025-04-15T14:09:33.486212,-352,-26,30
2025-04-15T14:09:33.495860,-348,-16,30
2025-04-15T14:09:33.506321,-334,-9,26
2025-04-15T14:09:33.516082,-315,-5,23
2025-04-15T14:09:33.528756,-286,5,18
2025-04-15T14:09:33.537726,-260,14,15
2025-04-15T14:09:33.546089,-230,24,11
2025-04-15T14:09:33.555937,-230,24,11
2025-04-15T14:09:33.566831,-186,38,5
2025-04-15T14:09:33.576391,-160,46,3
2025-04-15T14:09:33.586306,-134,50,-2
2025-04-15T14:09:33.595892,-108,57,-7
2025-04-15T14:09:33.606187,-87,60,-12
2025-04-15T14:09:33.616222,-72,64,-16
2025-04-15T14:09:33.626098,-72,64,-16
2025-04-15T14:09:33.636861,-55,66,-21
2025-04-15T14:09:33.646298,-54,65,-23
2025-04-15T14:09:33.656166,-59,63,-19
2025-04-15T14:09:33.665873,-70,59,-16
2025-04-15T14:09:33.677170,-89,51,-17
2025-04-15T14:09:33.686197,-109,41,-12
2025-04-15T14:09:33.699824,-109,41,-12
2025-04-15T14:09:33.706086,-150,32,-7
2025-04-15T14:09:33.716396,-178,23,-1
2025-04-15T14:09:33.726167,-205,9,4
2025-04-15T14:09:33.736897,-228,4,9
2025-04-15T14:09:33.746283,-249,-3,14
2025-04-15T14:09:33.798442,-274,-11,18
2025-04-15T14:09:33.799442,-274,-11,18
2025-04-15T14:09:33.800464,-305,-19,26
2025-04-15T14:09:33.801609,-321,-20,27
2025-04-15T14:09:33.802432,-333,-23,27
2025-04-15T14:09:33.805981,-342,-29,27
2025-04-15T14:09:33.816062,-347,-32,29
2025-04-15T14:09:33.826093,-347,-32,29
2025-04-15T14:09:33.838267,-347,-42,31
2025-04-15T14:09:33.849033,-336,-44,31
2025-04-15T14:09:33.856007,-322,-47,32
2025-04-15T14:09:33.866281,-302,-47,33
2025-04-15T14:09:33.876485,-302,-47,33
2025-04-15T14:09:33.886242,-265,-56,33
2025-04-15T14:09:33.895886,-236,-71,33
2025-04-15T14:09:33.906195,-201,-59,46
2025-04-15T14:09:33.916297,-162,-66,26
2025-04-15T14:09:33.926130,-125,-58,28
2025-04-15T14:09:33.936046,-125,-58,28
2025-04-15T14:09:33.946291,-94,-73,27
2025-04-15T14:09:33.955928,-78,-104,105
2025-04-15T14:09:33.965999,-61,-96,31
2025-04-15T14:09:33.976327,-51,-97,27
2025-04-15T14:09:33.986379,-61,-79,27
2025-04-15T14:09:33.995869,-61,-79,27
2025-04-15T14:09:34.006016,-77,-67,27
2025-04-15T14:09:34.016193,-86,-69,27
2025-04-15T14:09:34.026159,-100,-74,28
2025-04-15T14:09:34.035983,-126,-76,33
2025-04-15T14:09:34.046691,-167,-75,40
2025-04-15T14:09:34.055850,-167,-75,40
2025-04-15T14:09:34.065908,-247,-61,40
2025-04-15T14:09:34.078552,-296,-50,30
2025-04-15T14:09:34.086661,-339,-36,25
2025-04-15T14:09:34.095849,-362,-21,18
2025-04-15T14:09:34.106159,-371,-21,24
2025-04-15T14:09:34.116694,-371,-21,24
2025-04-15T14:09:34.126157,-366,-20,27
2025-04-15T14:09:34.136075,-365,-19,26
2025-04-15T14:09:34.146198,-364,-11,24
2025-04-15T14:09:34.156060,-360,-3,24
2025-04-15T14:09:34.166096,-347,0,25
2025-04-15T14:09:34.175967,-347,0,25
2025-04-15T14:09:34.186078,-313,3,15
2025-04-15T14:09:34.195891,-277,9,9
2025-04-15T14:09:34.207541,-242,18,8
2025-04-15T14:09:34.217713,-211,25,1
2025-04-15T14:09:34.226189,-178,32,-3
2025-04-15T14:09:34.236400,-150,36,-5
2025-04-15T14:09:34.248025,-130,40,-6
2025-04-15T14:09:34.256800,-130,40,-6
2025-04-15T14:09:34.266129,-98,47,-8
2025-04-15T14:09:34.275930,-83,53,-8
2025-04-15T14:09:34.287152,-71,53,-11
2025-04-15T14:09:34.296213,-67,49,-14
2025-04-15T14:09:34.306080,-62,45,-13
2025-04-15T14:09:34.316400,-61,41,-10
2025-04-15T14:09:34.326262,-61,41,-10
2025-04-15T14:09:34.336066,-68,35,-10
2025-04-15T14:09:34.346314,-77,30,-7
2025-04-15T14:09:34.356062,-88,28,-5
2025-04-15T14:09:34.366264,-106,23,-6
2025-04-15T14:09:34.376067,-124,22,-4
2025-04-15T14:09:34.386324,-141,23,-3
2025-04-15T14:09:34.395839,-163,20,-1
2025-04-15T14:09:34.406046,-163,20,-1
2025-04-15T14:09:34.415916,-204,9,-1
2025-04-15T14:09:34.426225,-226,4,3
2025-04-15T14:09:34.436765,-248,0,7
2025-04-15T14:09:34.446215,-278,-6,13
2025-04-15T14:09:34.456043,-297,-10,16
2025-04-15T14:09:34.465857,-317,-17,23
2025-04-15T14:09:34.476065,-317,-17,23
2025-04-15T14:09:34.488471,-337,-24,27
2025-04-15T14:09:34.496940,-343,-31,29
2025-04-15T14:09:34.506200,-342,-34,32
2025-04-15T14:09:34.515838,-333,-43,31
2025-04-15T14:09:34.526377,-317,-47,31
2025-04-15T14:09:34.536065,-317,-47,31
2025-04-15T14:09:34.546136,-285,-52,27
2025-04-15T14:09:34.555980,-259,-57,27
2025-04-15T14:09:34.566026,-233,-62,27
2025-04-15T14:09:34.575992,-205,-67,27
2025-04-15T14:09:34.586336,-175,-69,28
2025-04-15T14:09:34.599370,-175,-69,28
2025-04-15T14:09:34.607569,-131,-76,27
2025-04-15T14:09:34.617718,-104,-81,27
2025-04-15T14:09:34.627404,-80,-85,26
2025-04-15T14:09:34.636042,-53,-130,64
2025-04-15T14:09:34.646129,-56,-84,22
2025-04-15T14:09:34.657694,-56,-84,22
2025-04-15T14:09:34.666392,-60,-74,27
2025-04-15T14:09:34.676142,-73,-74,27
2025-04-15T14:09:34.686358,-92,-75,27
2025-04-15T14:09:34.696089,-114,-73,28
2025-04-15T14:09:34.706368,-142,-69,31
2025-04-15T14:09:34.716177,-142,-69,31
2025-04-15T14:09:34.726437,-192,-66,31
2025-04-15T14:09:34.736831,-227,-56,28
2025-04-15T14:09:34.746073,-264,-47,27
2025-04-15T14:09:34.804141,-297,-38,27
2025-04-15T14:09:34.805033,-323,-31,27
2025-04-15T14:09:34.806614,-323,-31,27
2025-04-15T14:09:34.807377,-349,-22,27
2025-04-15T14:09:34.809173,-357,-20,26
2025-04-15T14:09:34.811928,-355,-16,22
2025-04-15T14:09:34.816047,-345,-8,20
2025-04-15T14:09:34.825927,-345,-8,20
2025-04-15T14:09:34.837560,-319,-6,20
2025-04-15T14:09:34.846098,-296,-3,18
2025-04-15T14:09:34.856179,-275,2,16
2025-04-15T14:09:34.865909,-251,7,13
2025-04-15T14:09:34.876117,-229,13,11
2025-04-15T14:09:34.886349,-205,17,7
2025-04-15T14:09:34.898026,-179,21,4
2025-04-15T14:09:34.905961,-179,21,4
2025-04-15T14:09:34.916838,-142,31,-4
2025-04-15T14:09:34.925957,-120,38,-4
2025-04-15T14:09:34.936811,-103,45,-6
2025-04-15T14:09:34.946191,-87,49,-10
2025-04-15T14:09:34.956514,-76,50,-12
2025-04-15T14:09:34.966068,-69,51,-10
2025-04-15T14:09:34.976158,-69,51,-10
2025-04-15T14:09:34.986177,-67,48,-11
2025-04-15T14:09:34.996021,-68,43,-11
2025-04-15T14:09:35.009143,-76,41,-10
2025-04-15T14:09:35.016438,-89,39,-8
2025-04-15T14:09:35.027515,-102,38,-7
2025-04-15T14:09:35.036877,-120,34,-3
2025-04-15T14:09:35.046224,-120,34,-3
2025-04-15T14:09:35.055941,-151,25,-4
2025-04-15T14:09:35.066907,-171,22,-2
2025-04-15T14:09:35.075851,-195,16,0
2025-04-15T14:09:35.086209,-219,10,5
2025-04-15T14:09:35.096069,-247,1,10
2025-04-15T14:09:35.107086,-272,-9,15
2025-04-15T14:09:35.117869,-289,-15,18
2025-04-15T14:09:35.126273,-289,-15,18
2025-04-15T14:09:35.136249,-311,-23,24
2025-04-15T14:09:35.146361,-321,-28,27
2025-04-15T14:09:35.156213,-324,-31,28
2025-04-15T14:09:35.166000,-323,-40,30
2025-04-15T14:09:35.179566,-323,-40,30
2025-04-15T14:09:35.186306,-307,-48,32
2025-04-15T14:09:35.196097,-291,-53,32
2025-04-15T14:09:35.207989,-268,-56,32
2025-04-15T14:09:35.216167,-239,-62,30
2025-04-15T14:09:35.226015,-207,-67,28
2025-04-15T14:09:35.235933,-207,-67,28
2025-04-15T14:09:35.246246,-161,-73,27
2025-04-15T14:09:35.256367,-134,-79,26
2025-04-15T14:09:35.266194,-113,-78,27
2025-04-15T14:09:35.276080,-96,-80,27
2025-04-15T14:09:35.301234,-83,-80,27
2025-04-15T14:09:35.302141,-83,-80,27
2025-04-15T14:09:35.307424,-79,-80,27
2025-04-15T14:09:35.316110,-82,-76,27
2025-04-15T14:09:35.326560,-92,-72,24
2025-04-15T14:09:35.336832,-101,-67,25
2025-04-15T14:09:35.346271,-117,-61,25
2025-04-15T14:09:35.356222,-117,-61,25
2025-04-15T14:09:35.366126,-143,-56,27
2025-04-15T14:09:35.377727,-169,-49,27
2025-04-15T14:09:35.386245,-201,-43,27
2025-04-15T14:09:35.396098,-228,-31,25
2025-04-15T14:09:35.406131,-246,-28,22
2025-04-15T14:09:35.416799,-246,-28,22
2025-04-15T14:09:35.427169,-258,-19,12
2025-04-15T14:09:35.437245,-261,-16,15
2025-04-15T14:09:35.449529,-258,-13,17
2025-04-15T14:09:35.456079,-249,-9,13
2025-04-15T14:09:35.466047,-240,-4,9
2025-04-15T14:09:35.476763,-240,-4,9
2025-04-15T14:09:35.486333,-229,2,12
2025-04-15T14:09:35.496071,-217,7,6
2025-04-15T14:09:35.506099,-202,10,0
2025-04-15T14:09:35.539636,-187,9,0
2025-04-15T14:09:35.540383,-172,13,-2
2025-04-15T14:09:35.541410,-154,18,-5
2025-04-15T14:09:35.550993,-140,21,-6
2025-04-15T14:09:35.556072,-140,21,-6
2025-04-15T14:09:35.566146,-125,17,-3
2025-04-15T14:09:35.576393,-117,18,0
2025-04-15T14:09:35.586206,-107,18,-3
2025-04-15T14:09:35.596042,-101,17,-2
2025-04-15T14:09:35.606403,-99,16,-1
2025-04-15T14:09:35.617669,-94,18,-6
2025-04-15T14:09:35.626671,-89,19,-7
2025-04-15T14:09:35.636193,-89,19,-7
2025-04-15T14:09:35.646094,-93,15,-4
2025-04-15T14:09:35.656204,-99,13,-4
2025-04-15T14:09:35.666042,-107,6,-2
2025-04-15T14:09:35.676095,-116,4,1
2025-04-15T14:09:35.686309,-123,2,5
2025-04-15T14:09:35.696067,-131,0,6
2025-04-15T14:09:35.706261,-139,-3,8
2025-04-15T14:09:35.718483,-150,-7,7
2025-04-15T14:09:35.726369,-150,-7,7
2025-04-15T14:09:35.736391,-161,-8,8
2025-04-15T14:09:35.756313,-170,-18,10
2025-04-15T14:09:35.803601,-175,-18,9
2025-04-15T14:09:35.804574,-176,-22,9
2025-04-15T14:09:35.806622,-176,-24,8
2025-04-15T14:09:35.807592,-176,-24,8
2025-04-15T14:09:35.808632,-182,-27,11
2025-04-15T14:09:35.816064,-183,-33,11
2025-04-15T14:09:35.826768,-182,-36,13
2025-04-15T14:09:35.836547,-179,-40,12
2025-04-15T14:09:35.846549,-173,-46,13
2025-04-15T14:09:35.856077,-173,-46,13
2025-04-15T14:09:35.866110,-158,-47,11
2025-04-15T14:09:35.876146,-150,-44,6
2025-04-15T14:09:35.886431,-144,-40,11
2025-04-15T14:09:35.897051,-144,-45,10
2025-04-15T14:09:35.906169,-139,-44,14
2025-04-15T14:09:35.916249,-139,-44,14
2025-04-15T14:09:35.926595,-133,-40,17
2025-04-15T14:09:35.937233,-128,-41,16
2025-04-15T14:09:35.946184,-124,-43,10
2025-04-15T14:09:35.957410,-124,-42,14
2025-04-15T14:09:35.966154,-125,-40,16
2025-04-15T14:09:35.976157,-125,-40,16
2025-04-15T14:09:35.986215,-125,-44,23
2025-04-15T14:09:35.997682,-126,-43,26
2025-04-15T14:09:36.006097,-133,-39,26
2025-04-15T14:09:36.016067,-139,-35,27
2025-04-15T14:09:36.028290,-139,-35,27
2025-04-15T14:09:36.036081,-143,-35,27
2025-04-15T14:09:36.046229,-146,-33,28
2025-04-15T14:09:36.056093,-158,-33,30
2025-04-15T14:09:36.066066,-174,-26,32
2025-04-15T14:09:36.076390,-186,-20,33
2025-04-15T14:09:36.086256,-186,-20,33
2025-04-15T14:09:36.096076,-193,-17,29
2025-04-15T14:09:36.106187,-188,-18,26
2025-04-15T14:09:36.116090,-186,-18,20
2025-04-15T14:09:36.126336,-184,-14,8
2025-04-15T14:09:36.136362,-184,-4,-3
2025-04-15T14:09:36.149312,-184,-4,-3
2025-04-15T14:09:36.156138,-174,6,-16
2025-04-15T14:09:36.166021,-161,16,-24
2025-04-15T14:09:36.176072,-154,22,-28
2025-04-15T14:09:36.186237,-150,26,-31
2025-04-15T14:09:36.196987,-156,18,-27
2025-04-15T14:09:36.206190,-156,18,-27
2025-04-15T14:09:36.216176,-150,6,-33
2025-04-15T14:09:36.226075,-125,9,-38
2025-04-15T14:09:36.235980,-99,-2,-42
2025-04-15T14:09:36.252524,-83,-12,-48
2025-04-15T14:09:36.257791,-74,-14,-49
2025-04-15T14:09:36.267466,-74,-14,-49
2025-04-15T14:09:36.276122,-87,-20,-41
2025-04-15T14:09:36.286240,-100,-10,-49
2025-04-15T14:09:36.296050,-129,-20,-52
2025-04-15T14:09:36.306173,-143,-21,-38
2025-04-15T14:09:36.316127,-143,-21,-38
2025-04-15T14:09:36.326343,-143,-20,-39
2025-04-15T14:09:36.336496,-157,-25,-37
2025-04-15T14:09:36.346930,-180,-26,-19
2025-04-15T14:09:36.357923,-203,-25,-8
2025-04-15T14:09:36.365882,-203,-25,-8
2025-04-15T14:09:36.376089,-241,-20,4
2025-04-15T14:09:36.386518,-254,-20,19
2025-04-15T14:09:36.398225,-265,-23,27
2025-04-15T14:09:36.406760,-271,-22,28
2025-04-15T14:09:36.416783,-264,-20,30
2025-04-15T14:09:36.426257,-264,-20,30
2025-04-15T14:09:36.436074,-242,-27,36
2025-04-15T14:09:36.446210,-216,-26,34
2025-04-15T14:09:36.456098,-201,-29,39
2025-04-15T14:09:36.465882,-185,-23,45
2025-04-15T14:09:36.476140,-166,-19,50
2025-04-15T14:09:36.486396,-166,-19,50
2025-04-15T14:09:36.496089,-138,-12,52
2025-04-15T14:09:36.506353,-122,-6,56
2025-04-15T14:09:36.516301,-110,1,57
2025-04-15T14:09:36.526219,-97,-1,51
2025-04-15T14:09:36.538991,-92,-5,50
2025-04-15T14:09:36.546292,-92,-5,50
2025-04-15T14:09:36.555958,-92,0,43
2025-04-15T14:09:36.565971,-97,5,41
2025-04-15T14:09:36.576424,-103,1,41
2025-04-15T14:09:36.586194,-108,-2,41
2025-04-15T14:09:36.596045,-116,-4,43
2025-04-15T14:09:36.606394,-134,-4,43
2025-04-15T14:09:36.616115,-159,-7,43
2025-04-15T14:09:36.626276,-178,-11,38
2025-04-15T14:09:36.641619,-178,-11,38
2025-04-15T14:09:36.649063,-202,-22,28
2025-04-15T14:09:36.656811,-218,-24,26
2025-04-15T14:09:36.665903,-243,-24,18
2025-04-15T14:09:36.676109,-256,-20,4
2025-04-15T14:09:36.686256,-256,-20,4
2025-04-15T14:09:36.697295,-265,-20,-3
2025-04-15T14:09:36.709010,-267,-21,2
2025-04-15T14:09:36.716014,-273,-27,-1
2025-04-15T14:09:36.726341,-269,-23,-4
2025-04-15T14:09:36.736096,-269,-24,-11
2025-04-15T14:09:36.746690,-269,-24,-11
2025-04-15T14:09:36.756247,-250,-22,-23
2025-04-15T14:09:36.773705,-230,-21,-27
2025-04-15T14:09:36.803605,-172,-21,-46
2025-04-15T14:09:36.804565,-172,-21,-46
2025-04-15T14:09:36.808098,-133,-22,-60
2025-04-15T14:09:36.816985,-124,-20,-69
2025-04-15T14:09:36.826422,-121,-19,-67
2025-04-15T14:09:36.837312,-117,-20,-61
2025-04-15T14:09:36.846848,-117,-20,-61
2025-04-15T14:09:36.856367,-98,-19,-64
2025-04-15T14:09:36.865984,-84,-20,-70
2025-04-15T14:09:36.877542,-75,-19,-71
2025-04-15T14:09:36.885963,-78,-23,-67
2025-04-15T14:09:36.896164,-78,-23,-67
2025-04-15T14:09:36.906356,-95,-20,-63
2025-04-15T14:09:36.916157,-118,-21,-60
2025-04-15T14:09:36.926275,-148,-22,-47
2025-04-15T14:09:36.936077,-179,-20,-39
2025-04-15T14:09:36.948798,-212,-25,-25
2025-04-15T14:09:36.956435,-212,-25,-25
2025-04-15T14:09:36.966043,-245,-30,-11
2025-04-15T14:09:36.975992,-252,-26,-8
2025-04-15T14:09:36.986396,-261,-26,-7
2025-04-15T14:09:36.996264,-275,-28,2
2025-04-15T14:09:37.006140,-275,-28,2
2025-04-15T14:09:37.016359,-294,-24,14
2025-04-15T14:09:37.026363,-300,-20,19
2025-04-15T14:09:37.036104,-299,-19,26
2025-04-15T14:09:37.048524,-294,-20,29
2025-04-15T14:09:37.055917,-281,-18,36
2025-04-15T14:09:37.065902,-281,-18,36
2025-04-15T14:09:37.075937,-252,-17,44
2025-04-15T14:09:37.086217,-224,-20,47
2025-04-15T14:09:37.096258,-191,-19,47
2025-04-15T14:09:37.106158,-169,-20,54
2025-04-15T14:09:37.116819,-169,-20,54
2025-04-15T14:09:37.125834,-134,-17,59
2025-04-15T14:09:37.136810,-116,-18,60
2025-04-15T14:09:37.146163,-100,-15,59
2025-04-15T14:09:37.156469,-89,-11,65
2025-04-15T14:09:37.166772,-78,-8,66
2025-04-15T14:09:37.177486,-78,-8,66
2025-04-15T14:09:37.187555,-73,-11,65
2025-04-15T14:09:37.197195,-76,-8,58
2025-04-15T14:09:37.206080,-87,-9,62
2025-04-15T14:09:37.217886,-93,-7,56
2025-04-15T14:09:37.226480,-108,-9,60
2025-04-15T14:09:37.236222,-133,-13,58
2025-04-15T14:09:37.246274,-161,-16,49
2025-04-15T14:09:37.256173,-161,-16,49
2025-04-15T14:09:37.266104,-208,-19,37
2025-04-15T14:09:37.276091,-235,-19,29
2025-04-15T14:09:37.302433,-254,-21,23
2025-04-15T14:09:37.303431,-276,-20,17
2025-04-15T14:09:37.306055,-291,-20,12
